step_id,pid,interaction_id,order_id,level,text_entry,text_type,who,category,subcat,end,status,date,time,dt
1337,78,1,15,4, Yes,prompt,bot,writing,faq,0,assign,10/14/2021,08:47,10/14/2021 08:47
1338,78,1,16,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/14/2021,08:47,10/14/2021 08:47
1339,78,1,17,3, Submission requirements,prompt,bot,writing,faq,0,start,10/14/2021,08:48,10/14/2021 08:48
1340,78,1,18,4, No paper reqs,prompt,bot,writing,faq,0,assign,10/14/2021,08:48,10/14/2021 08:48
1341,78,1,19,4, No other topics,prompt,bot,writing,faq,0,assign,10/14/2021,08:48,10/14/2021 08:48
1342,78,1,20,4, Linger No explore other modules,prompt,bot,linger_unk,linger,0,end,10/14/2021,08:48,10/14/2021 08:48
1343,78,1,21,4, End,prompt,bot,end,bot,1,end,10/14/2021,08:48,10/14/2021 08:48
1344,79,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,09:19,10/14/2021 09:19
1345,79,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,09:19,10/14/2021 09:19
1346,79,1,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/14/2021,09:20,10/14/2021 09:20
1347,79,1,4,3, WF Definition,prompt,bot,main_topic,water,0,start,10/14/2021,09:20,10/14/2021 09:20
1348,79,1,5,4, Explore other topics,prompt,bot,main_topic,water,0,assign,10/14/2021,09:21,10/14/2021 09:21
1349,79,1,6,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,09:21,10/14/2021 09:21
1350,79,1,7,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/14/2021,09:22,10/14/2021 09:22
1351,79,1,8,3, EC Definition,prompt,bot,main_topic,embody,0,start,10/14/2021,09:23,10/14/2021 09:23
1352,79,1,9,3, EC Sustainability,prompt,bot,main_topic,embody,0,start,10/14/2021,09:23,10/14/2021 09:23
1353,79,1,10,4, I want to see all the SDGs,prompt,bot,main_topic,embody,0,assign,10/14/2021,09:24,10/14/2021 09:24
1354,79,1,11,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,09:25,10/14/2021 09:25
1355,79,1,12,5, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,09:26,10/14/2021 09:26
1356,79,1,13,6, No SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,09:26,10/14/2021 09:26
1357,79,1,14,6, Yes modules,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,09:27,10/14/2021 09:27
1358,79,1,15,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,09:27,10/14/2021 09:27
1359,79,1,16,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,09:28,10/14/2021 09:28
1360,79,1,17,3, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,09:29,10/14/2021 09:29
1361,79,1,18,4, 7 -Affordable and Clean Energy,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,09:29,10/14/2021 09:29
1362,79,1,19,5, Yes other SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,09:30,10/14/2021 09:30
1363,79,1,20,5, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,09:31,10/14/2021 09:31
1364,79,1,21,6, 7 -Affordable and Clean Energy,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,09:32,10/14/2021 09:32
1365,79,1,22,6,"""How does water relate to energy?""",query,user,user_main,main_topic,0,abort_activity,10/14/2021,09:33,10/14/2021 09:33
1366,79,1,23,6,no match,bot_nomatch,bot,outscope,bot,0,skip,10/14/2021,09:34,10/14/2021 09:34
1367,79,1,24,6,"""how is water used in energy production""",query,user,user_main,main_topic,-1,abort,10/14/2021,09:35,10/14/2021 09:35
1368,79,1,25,6,,user_nochoice,bot,outscope,bot,0,abort,10/14/2021,09:35,10/14/2021 09:35
1369,80,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,10:23,10/14/2021 10:23
1370,80,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,10:23,10/14/2021 10:23
1371,80,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/14/2021,10:23,10/14/2021 10:23
1372,80,1,4,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/14/2021,10:24,10/14/2021 10:24
1373,80,1,5,4, Water Footprint,prompt,bot,writing,check-choose,0,assign,10/14/2021,10:25,10/14/2021 10:25
1374,80,1,6,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,10:26,10/14/2021 10:26
1375,80,1,7,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,10:26,10/14/2021 10:26
1376,80,1,8,4, 6 -Clean Water SDG,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,10:27,10/14/2021 10:27
1377,80,1,9,5, Yes other SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,10:28,10/14/2021 10:28
1378,80,1,10,5, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,10:29,10/14/2021 10:29
1379,80,1,11,6, 14 -Life Below Water,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,10:30,10/14/2021 10:30
1380,80,1,12,7, No other SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,10:31,10/14/2021 10:31
1381,80,1,13,7, No other modules,prompt,bot,sustainability,choose-sdg,1,end,10/14/2021,10:32,10/14/2021 10:32
1382,80,1,14,7, End,prompt,bot,end,bot,1,end,10/14/2021,10:33,10/14/2021 10:33
1383,81,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,11:02,10/14/2021 11:02
1384,81,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:02,10/14/2021 11:02
1385,81,1,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/14/2021,11:02,10/14/2021 11:02
1386,81,1,4,3, WF Definition,prompt,bot,main_topic,water,0,start,10/14/2021,11:03,10/14/2021 11:03
1387,81,1,5,4, Other,prompt,bot,main_topic,water,0,assign,10/14/2021,11:03,10/14/2021 11:03
1388,81,1,6,2, Go --> Water Footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,11:03,10/14/2021 11:03
1389,81,1,7,3, WF Impact,prompt,bot,main_topic,water,0,start,10/14/2021,11:03,10/14/2021 11:03
1390,81,1,8,3, WF Definition,prompt,bot,main_topic,water,0,start,10/14/2021,11:04,10/14/2021 11:04
1391,81,1,9,4, Other,prompt,bot,main_topic,water,0,assign,10/14/2021,11:04,10/14/2021 11:04
1392,81,1,10,2, Go --> Water Footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,11:04,10/14/2021 11:04
1393,81,1,11,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,11:05,10/14/2021 11:05
1394,81,1,12,4, Let's look at whole list,prompt,bot,main_topic,water,0,assign,10/14/2021,11:05,10/14/2021 11:05
1395,81,1,13,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:06,10/14/2021 11:06
1396,81,1,14,5, 15 -Life on Land,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:06,10/14/2021 11:06
1397,81,1,15,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:07,10/14/2021 11:07
1398,81,1,16,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:07,10/14/2021 11:07
1399,81,1,17,5, 2 -Zero Hunger,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:07,10/14/2021 11:07
1400,81,1,18,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:08,10/14/2021 11:08
1401,81,1,19,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,-1,abort,10/14/2021,11:08,10/14/2021 11:08
1402,82,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,11:21,10/14/2021 11:21
1403,82,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:21,10/14/2021 11:21
1404,82,1,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/14/2021,11:21,10/14/2021 11:21
1405,82,1,4,3, WF Impact,prompt,bot,main_topic,water,0,start,10/14/2021,11:21,10/14/2021 11:21
1406,82,1,5,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,11:21,10/14/2021 11:21
1407,82,1,6,4,"""Would talking about water waste with use of cooking/preparing food be allowed?""",query,user,user_chat,general,0,abort_activity,10/14/2021,11:22,10/14/2021 11:22
1408,82,1,7,4,no match,bot_nomatch,bot,outscope,bot,0,skip,10/14/2021,11:22,10/14/2021 11:22
1409,82,1,8,4, Let's look at whole list of SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:22,10/14/2021 11:22
1410,82,1,9,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:22,10/14/2021 11:22
1411,82,1,10,5," 16 -Peace, Justice and Strong Institutions",prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:22,10/14/2021 11:22
1412,82,1,11,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:22,10/14/2021 11:22
1413,82,1,12,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:22,10/14/2021 11:22
1414,82,1,13,5, 13 -Climate Action,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:23,10/14/2021 11:23
1415,82,1,14,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:23,10/14/2021 11:23
1416,82,1,15,4, Go --> Choose SDGs,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,11:23,10/14/2021 11:23
1417,82,1,16,5, 3 -Good Health and Well-Being,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:23,10/14/2021 11:23
1418,82,1,17,6, No,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:23,10/14/2021 11:23
1419,82,1,18,6, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:23,10/14/2021 11:23
1420,82,1,19,1, Go --> top help,bot_move,bot,top,top,0,start,10/14/2021,11:24,10/14/2021 11:24
1421,82,1,20,2, Incorporating science,prompt,bot,science,general,0,start,10/14/2021,11:24,10/14/2021 11:24
1422,82,1,21,3, How much science,prompt,bot,science,how-much,0,assign,10/14/2021,11:24,10/14/2021 11:24
1423,82,1,22,4, Yes review paper topic,prompt,bot,science,how-much,0,assign,10/14/2021,11:24,10/14/2021 11:24
1424,82,1,23,2, Go --> Checking and choosing topic,bot_move,bot,writing,check-choose,0,start,10/14/2021,11:24,10/14/2021 11:24
1425,82,1,24,3, I need inspiration,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:24,10/14/2021 11:24
1426,82,1,25,4, Water Footprint,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:25,10/14/2021 11:25
1427,82,1,26,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,11:25,10/14/2021 11:25
1428,82,1,27,3, WF Definition,prompt,bot,main_topic,water,0,start,10/14/2021,11:25,10/14/2021 11:25
1429,82,1,28,4, Other water,prompt,bot,main_topic,water,0,assign,10/14/2021,11:25,10/14/2021 11:25
1430,82,1,29,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,11:25,10/14/2021 11:25
1431,82,1,30,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,11:26,10/14/2021 11:26
1432,82,1,31,4, 6 -Clean Water SDG,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:26,10/14/2021 11:26
1433,82,1,32,5, No other SDG,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:26,10/14/2021 11:26
1434,82,1,33,5, Yes other modules,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:26,10/14/2021 11:26
1435,82,1,34,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:27,10/14/2021 11:27
1436,82,1,35,2, Incorporating science,prompt,bot,science,general,0,start,10/14/2021,11:27,10/14/2021 11:27
1437,82,1,36,3, How much science,prompt,bot,science,how-much,0,assign,10/14/2021,11:27,10/14/2021 11:27
1438,82,1,37,4, Yes review,prompt,bot,science,how-much,0,assign,10/14/2021,11:27,10/14/2021 11:27
1439,82,1,38,2, Go --> Checking and Choosing a topic,bot_move,bot,writing,check-choose,0,start,10/14/2021,11:27,10/14/2021 11:27
1440,82,1,39,3, Idea,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:28,10/14/2021 11:28
1441,82,1,40,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:28,10/14/2021 11:28
1442,82,1,41,4, Yes sustainability,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:28,10/14/2021 11:28
1443,82,1,42,4, No chemistry,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:28,10/14/2021 11:28
1444,82,1,43,4, Incorporate chemistry/science,prompt,bot,writing,check-choose,0,assign,10/14/2021,11:28,10/14/2021 11:28
1445,82,1,44,2, Go --> Incorporating science,bot_move,bot,science,general,0,start,10/14/2021,11:28,10/14/2021 11:28
1446,82,1,45,3, Level of science,prompt,bot,science,level,0,start,10/14/2021,11:29,10/14/2021 11:29
1447,82,1,46,4, Yes helps,prompt,bot,science,level,0,assign,10/14/2021,11:29,10/14/2021 11:29
1448,82,1,47,4, No questions,prompt,bot,science,level,1,end,10/14/2021,11:29,10/14/2021 11:29
1449,82,1,48,4, Linger No other modules ,prompt,bot,linger_unk,linger,1,end,10/14/2021,11:30,10/14/2021 11:30
1450,82,1,49,4, Linger No other modules,prompt,bot,linger_unk,linger,1,end,10/14/2021,11:30,10/14/2021 11:30
1451,82,1,50,4, Linger No other modules,prompt,bot,linger_unk,linger,-1,abort,10/14/2021,11:30,10/14/2021 11:30
1452,83,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,11:31,10/14/2021 11:31
1453,83,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:31,10/14/2021 11:31
1454,83,1,3,2, None of these,prompt,bot,top,top,0,assign,10/14/2021,11:31,10/14/2021 11:31
1455,83,1,4,2,"""references""",query,user,user_write,writing,0,abort_activity,10/14/2021,11:31,10/14/2021 11:31
1456,83,1,5,2, Route --> References,bot_match,bot,writing,faq,0,start,10/14/2021,11:31,10/14/2021 11:31
1457,83,1,6,3, From the top,prompt,bot,writing,faq,0,assign,10/14/2021,11:31,10/14/2021 11:31
1458,83,1,7,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:32,10/14/2021 11:32
1459,83,1,8,2, FAQ about technical details,prompt,bot,writing,faq,0,start,10/14/2021,11:32,10/14/2021 11:32
1460,83,1,9,3, Paper tone,prompt,bot,writing,faq,0,start,10/14/2021,11:32,10/14/2021 11:32
1461,83,1,10,4, Yes,prompt,bot,writing,faq,0,assign,10/14/2021,11:32,10/14/2021 11:32
1462,83,1,11,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/14/2021,11:33,10/14/2021 11:33
1463,83,1,12,3, Submission requirements,prompt,bot,writing,faq,0,start,10/14/2021,11:33,10/14/2021 11:33
1464,83,1,13,4, Yes,prompt,bot,writing,faq,0,assign,10/14/2021,11:33,10/14/2021 11:33
1465,83,1,14,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/14/2021,11:33,10/14/2021 11:33
1466,83,1,15,3, Paper length,prompt,bot,writing,faq,0,start,10/14/2021,11:33,10/14/2021 11:33
1467,83,1,16,4, Yes,prompt,bot,writing,faq,0,assign,10/14/2021,11:34,10/14/2021 11:34
1468,83,1,17,2, Go --> FAQs,bot_move,bot,writing,faq,0,start,10/14/2021,11:34,10/14/2021 11:34
1469,83,1,18,3, References,prompt,bot,writing,faq,0,start,10/14/2021,11:34,10/14/2021 11:34
1470,83,1,19,4, No I'm good,prompt,bot,writing,faq,0,assign,10/14/2021,11:34,10/14/2021 11:34
1471,83,1,20,4,"""Embodied Carbon"" ",query,user,user_main,main_topic,0,abort_activity,10/14/2021,11:35,10/14/2021 11:35
1472,83,1,21,2, Route --> Embodied Carbon home,bot_match,bot,main_topic,embody,0,start,10/14/2021,11:35,10/14/2021 11:35
1473,83,1,22,3, EC Definition,prompt,bot,main_topic,embody,0,start,10/14/2021,11:35,10/14/2021 11:35
1474,83,1,23,3, EC Sustainability,prompt,bot,main_topic,embody,0,start,10/14/2021,11:35,10/14/2021 11:35
1475,83,1,24,4," 9 -Industry, Innovation, and Infrastructure",prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,11:36,10/14/2021 11:36
1476,83,1,25,5, No,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:36,10/14/2021 11:36
1477,83,1,26,5, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,11:36,10/14/2021 11:36
1478,83,1,27,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:36,10/14/2021 11:36
1479,83,1,28,2, Topic: Embodied Carbon,prompt,bot,main_topic,embody,0,start,10/14/2021,11:37,10/14/2021 11:37
1480,83,1,29,3, EC Impact,prompt,bot,main_topic,embody,0,start,10/14/2021,11:37,10/14/2021 11:37
1481,83,1,30,4, Other topics,prompt,bot,main_topic,embody,0,assign,10/14/2021,11:37,10/14/2021 11:37
1482,83,1,31,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,11:37,10/14/2021 11:37
1483,83,1,32,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/14/2021,11:38,10/14/2021 11:38
1484,83,1,33,3, WF Definition,prompt,bot,main_topic,water,0,start,10/14/2021,11:38,10/14/2021 11:38
1485,83,1,34,4, More definitions of water footprint,prompt,bot,main_topic,water,0,assign,10/14/2021,11:39,10/14/2021 11:39
1486,83,1,35,4, Other water footprint topics,prompt,bot,main_topic,water,0,assign,10/14/2021,11:39,10/14/2021 11:39
1487,83,1,36,2, Go --> Water footprint,bot_move,bot,main_topic,water,0,start,10/14/2021,11:40,10/14/2021 11:40
1488,83,1,37,3, WF Impact,prompt,bot,main_topic,water,-1,abort,10/14/2021,11:40,10/14/2021 11:40
1489,84,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,12:02,10/14/2021 12:02
1490,84,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,12:02,10/14/2021 12:02
1491,84,1,3,2, Checking and choosing a topic,prompt,bot,writing,check-choose,0,start,10/14/2021,12:02,10/14/2021 12:02
1492,84,1,4,3, I have an idea,prompt,bot,writing,check-choose,0,assign,10/14/2021,12:02,10/14/2021 12:02
1493,84,1,5,4, Yes topic,prompt,bot,writing,check-choose,0,assign,10/14/2021,12:02,10/14/2021 12:02
1494,84,1,6,4, No sustainability,prompt,bot,writing,check-choose,0,assign,10/14/2021,12:02,10/14/2021 12:02
1495,84,1,7,4, Yes chemistry,prompt,bot,writing,check-choose,0,assign,10/14/2021,12:02,10/14/2021 12:02
1496,84,1,8,4, Sustainability,prompt,bot,writing,check-choose,0,assign,10/14/2021,12:03,10/14/2021 12:03
1497,84,1,9,2, Go --> Understanding sustainability,bot_move,bot,sustainability,general,0,start,10/14/2021,12:03,10/14/2021 12:03
1498,84,1,10,3, Review definition,prompt,bot,sustainability,definition,0,assign,10/14/2021,12:03,10/14/2021 12:03
1499,84,1,11,4, No more information needed,prompt,bot,sustainability,definition,1,end,10/14/2021,12:03,10/14/2021 12:03
1500,84,1,12,4, End,prompt,bot,end,bot,1,end,10/14/2021,12:03,10/14/2021 12:03
1501,85,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,12:06,10/14/2021 12:06
1502,85,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,12:06,10/14/2021 12:06
1503,85,1,3,2, Topic: Water Footprint,prompt,bot,main_topic,water,0,start,10/14/2021,12:06,10/14/2021 12:06
1504,85,1,4,3,"""everything""",query,user,user_chat,general,0,suspend,10/14/2021,12:06,10/14/2021 12:06
1505,85,1,5,3,no match,bot_nomatch,bot,outscope,bot,0,abort_activity,10/14/2021,12:06,10/14/2021 12:06
1506,85,1,6,3, WF Sustainability,prompt,bot,main_topic,water,0,start,10/14/2021,12:07,10/14/2021 12:07
1507,85,1,7,4, 6 -Clean Water SDG,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,12:07,10/14/2021 12:07
1508,85,1,8,5, No,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,12:07,10/14/2021 12:07
1509,85,1,9,5, Yes,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,12:08,10/14/2021 12:08
1510,85,1,10,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,12:08,10/14/2021 12:08
1511,85,1,11,2, Topic: Carbon Footprint,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,12:08,10/14/2021 12:08
1512,85,1,12,3, Definition,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,12:08,10/14/2021 12:08
1513,85,1,13,3, Impact,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,12:09,10/14/2021 12:09
1514,85,1,14,3, Definition,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,12:09,10/14/2021 12:09
1515,85,1,15,4, Other topics,prompt,bot,main_topic,carbon-foot,0,assign,10/14/2021,12:09,10/14/2021 12:09
1516,85,1,16,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,12:10,10/14/2021 12:10
1517,85,1,17,2, None of these,prompt,bot,top,top,0,assign,10/14/2021,12:10,10/14/2021 12:10
1518,85,1,18,3," ""im all done :-)""",query,user,user_chat,general,-1,abort,10/14/2021,12:10,10/14/2021 12:10
1519,85,1,19,3, No rephrase,user_choice,user,top,top,1,end,10/14/2021,12:11,10/14/2021 12:11
1520,85,1,20,3, End,prompt,bot,end,bot,1,end,10/14/2021,12:11,10/14/2021 12:11
1521,86,1,1,1, Yes ,prompt,bot,top,top,0,assign,10/14/2021,21:03,10/14/2021 21:03
1522,86,1,2,1, Go --> Top help,bot_move,bot,top,top,0,start,10/14/2021,21:03,10/14/2021 21:03
1523,86,1,3,2, Topic Carbon footprint,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,21:03,10/14/2021 21:03
1524,86,1,4,3, CF Sustainability,prompt,bot,main_topic,carbon-foot,0,start,10/14/2021,21:03,10/14/2021 21:03
1525,86,1,5,4, I want to see all the SDGs ,prompt,bot,main_topic,carbon-foot,0,assign,10/14/2021,21:04,10/14/2021 21:04
1526,86,1,6,4, Go --> Choose SDG,bot_move,bot,sustainability,choose-sdg,0,start,10/14/2021,21:04,10/14/2021 21:04
1527,86,1,7,5, 1 -No Poverty,prompt,bot,sustainability,choose-sdg,0,start,10/14/2021,21:04,10/14/2021 21:04
1528,86,1,8,6, No other SDGs,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,21:04,10/14/2021 21:04
1529,86,1,9,6, Yes other topics ,prompt,bot,sustainability,choose-sdg,0,assign,10/14/2021,21:05,10/14/2021 21:05
